KEY,CHARACTER,English,Spanish,French,Italian,German,Russian,EnglishOrigin
MinigameBulletHell_NPCByeNo,NPC3,[000000]好吧！那后会有期。,[000000]Vale. A lo mejor nos vemos luego.,[000000]D'accord ! On se reverra sûrement plus tard de toute façon.,[000000]Ok! Ma credo proprio che ci rivedremo.,[000000]Okay. Wir sehen uns bestimmt später eh noch.,"[000000]ОК! Все равно, скорее всего, позже увидимся.",[000000]Ok! I'll probably see you around.
MinigameAim_NPCEndQuestionWin,NPC1,[000000]干得漂亮！,[000000]¡Bien jugado! ¡Habéis ganado el premio!,[000000]Bien joué ! La récompense est à toi ! Tu veux rejouer pour battre ton record ?,[000000]Ottimo lavoro! Il premio è tuo! Vuoi giocare di nuovo per migliorare il punteggio?,"[000000]Gut gemacht! Du hast gewonnen! Willst du nochmal spielen, um deine Highscore zu überbieten?","[000000]Хорошо сыграно! Ты получаешь приз! Хочешь повторить игру, чтобы еще улучшить свой счет?",[000000]Well played! 
MinigameAim_NPCEndQuestionLoss,NPC1,[000000]很遗憾！想再来一次吗？,"[000000]¡Vaya, qué mala suerte! ¿Queréis probar de nuevo?",[000000]Pas de bol ! Tu veux réessayer ?,[000000]Peccato! Vuoi riprovare?,[000000]Schade! Möchtest du es nochmal probieren?,[000000]Невезуха! Хочешь попробовать еще?,[000000]Unfortunate! Wanna try again?
MinigameAim_RiseReplayYes,Rise,好啊。,¡Sí!,"Allez, pourquoi pas.",Riproviamoci.,"Kar, unbedingt!",Давай повторим.,Yeah.
MinigameAim_RiseReplayNo,Rise,不想，谢谢。,"No, gracias.",Non merci.,"No, grazie.","Nein, danke.","Нет, спасибо.","No, thanks."
MinigameBasket_NPCEndQuestionWin,NPC2,[000000]真是太棒了！来，给你火花塞，这是我偶然得到的。,"[000000]¡Qué pasada! Mirad, aquí está la bujía que tenía por aquí tirada, por suerte para vosotros.",[000000]Vraiment impressionnant ! Voilà la fameuse bougie que j'avais en magasin par le plus grand des hasards. Tu as envie de réessayer pour améliorer ton score ?,"[000000]Wow, pazzesco! Tieni, ecco la candela che incredibilmente avevo proprio qui. Vuoi rigiocare per migliorare il punteggio?","[000000]Das war echt klasse! Hier hast du die Zündkerze, die ich zufällig hier rumliegen hatte. Möchtest du versuchen, deine Highscore zu überbieten?","[000000]Это было круто! На, держи свою свечку, которая у меня совершенно случайным образом завалялась. Хочешь повторить игру, чтобы улучшить свой счет?","[000000]That was pretty awesome! Here, you get the plug thingy I just so happened to have laying around."
MinigameBasket_NPCEndQuestionLoss,NPC2,[000000]太遗憾了，想再来一次吗？,[000000]¡Mala suerte! ¿Probáis otra vez?,[000000]C'est pas ton jour de chance ! Envie de retenter ?,[000000]Che sfortuna! Vuoi riprovare?,[000000]Pech gehabt. Möchtest du es nochmal probieren?,[000000]Не повезло! Хочешь попробовать еще?,[000000]Too bad. Wanna try again?
MinigameBasket_RiseReplayYes,Rise,好啊！,¡Sí!,Oui !,Sì!,Klar!,Да!,Yes!
MinigameBasket_RiseReplayNo,Rise,不想。,Pues no.,Non.,No.,Nein.,Не-а.,Nope.
MinigameBulletHell_NPCEndQuestionWin,NPC3,[000000]做得好！奖品归你了！哈哈哈！,"[000000]¡Bien hecho, habéis ganado el premio! ¡Ja ja!",[000000]Bien joué ! Le prix est à toi. Haha ! Est-ce que tu veux réessayer et faire un meilleur score ?,[000000]Ben fatto! Il premio è tuo! Ah ah! Vuoi riprovare e migliorare il tuo punteggio?,"[000000]Gut gemacht! Der Preis gehört dir! Haha! Möchtest du versuchen, deine Highscore zu überbieten?","[000000]Хорошо сработано! Приз твой! Ха-ха! Хочешь попробовать еще, чтобы улучшить свой счет?",[000000]Well done! The prize is yours! Ha ha ha!
MinigameBulletHell_NPCEndQuestionLoss,NPC3,[000000]唔唔！要气哭了。想再来一次吗？,[000000]¡Oooh! Qué pena. ¿Queréis probar otra vez?,[000000]Oooh ! C'est trop triste. Tu veux rejouer ?,[000000]Oooh! Faccina triste. Vuoi ritentare?,[000000]Ohh! Sehr schade. Willst du es nochmal probieren?,"[000000]Ох, ох! Грустное лицо. Хочешь попробовать снова?",[000000]Oooh! Sad face. Wanna go for it again?
MinigameBulletHell_RiseReplayYes,Rise,好啊！,¡Sí!,Oui !,Sì!,Klar!,Да!,Yes!
MinigameBulletHell_RiseReplayNo,Rise,不要……,No...,Non…,No...,Nein ...,Нет...,No...
MinigameTime,-,时间：,Tiempo:,Temps :,Tempo:,Zeit:,Время:,Time:
MinigameTarget,-,目标：,Objetivos:,Cibles :,Bersagli:,Ziele:,Цели:,Targets:
MinigameScore,-,分数：,Puntuación:,Score :,Punteggio:,Punktzahl:,Счет:,Score:
BackgroundsCheckbox,-,背景,Fondos,Arrière-plans,Sfondi,Hintergrund,Фоны,Backgrounds
EnemiesCheckbox,-,敌人,Enemigos,Ennemis,Nemici,Gegner,Враги,Enemies
MusicCheckbox,-,音乐,Música,Musique,Musica,Musik,Музыка,Music
ParticlesCheckbox,-,粒子,Partículas,Particules,Particelle,Partikel,Частицы,Particles
CollectiblesCheckbox,-,收集物,Coleccionables,Objets à collectionner,Collezionabili,Sammelobjekte,Коллекционные вещи,Collectibles
Credits-Lbl-MusicAndAudio,-,音乐和音效,Música y Audio,Musique et sons,Musica ed effetti audio,Musik und Audio,Музыка и аудио,Music and Audio
Credits-Lbl-SoundtrackPerformers,-,声音演出,Músicos que han participado en la banda sonora,Interprètes bande son,Musicisti colonna sonora,Soundtrack-Künstler,Исполнители саундтрека,Soundtrack Performers
Credits-Lbl-AudioAdditional,-,"录音和混声：Millena Estudios 的 Damián Sánchez
追加录音：Vicente Sabater",Banda sonora original grabada y mezclada por Damián Sánchez en Millena Estudios. Grabaciones adicionales por Vicente Sabater.,Bande son enregistrée et mixée par Damián Sánchez à Millena Estudios. Enregistrements supplémentaires par Vicente Sabater.,Colonna sonora registrata e mixata da Damián Sánchez presso i Millena Estudios. Registrazioni aggiuntive di Vicente Sabater.,Soundtrack aufgenommen und gemischt von Damián Sánchez in Millena Estudios. Weitere Aufnahmen von Vicente Sabater.,"Запись и сведение саундтрека: Damián Sánchez, Millena Estudios. Дополнительная звукозапись: Vicente Sabater.",Soundtrack Recorded and Mixed by Damián Sánchez at Millena Estudios Additional recordings by Vicente Sabater.
Credits-Lbl-ExternalSupport,-,外援,Ayuda Externa Adicional,Support externe,Assistenza esterna,Externer Support,Внешняя поддержка,External Support
Credits-Lbl-QA,-,质量控制,Control de Calidad,Assurance qualité,Controllo qualità,Qualitätssicherung,Контроль качества,Quality Assurance
Credits-Lbl-AdditionalProgramming,-,额外程序,Programación Adicional,Programmation supplémentaire,Programmazione aggiuntiva,Weitere Programmierung,Дополнительное программирование,Additional Programming
Credits-Lbl-AdditionalDesign,-,额外设计,Diseño Adicional,Design supplémentaire,Design aggiuntivo,Weiteres Design,Дополнительный дизайн,Additional Design
Credits-Lbl-Localization,-,本地化,Localización,Localisation,Localizzazione,Lokalisierung,Локализация,Localization
Credits-Lbl-AdditionalArt,-,额外美工,Arte Adicional,Graphismes supplémentaires,Elementi artistici aggiuntivi,Weiteres Artwork,Дополнительный графический дизайн,Additional Art
Credits-Lbl-VicePresident,-,副会长,Vicepresidente,Vice-président,Vicepresidente,Stellvertretender Präsident,Вице-президент,Vice President
Credits-Lbl-SeniorProjectManager,-,高级项目经理,Gerente de Proyecto Senior,Gestionnaire de projet principal,Project manager senior,Leitung Projektmanagement,Старший менеджер проекта,Senior Project Manager
Credits-Lbl-Producer,-,制作人,Productor,Producteur,Produttore,Produzent,Продюсер,Producer
Credits-Lbl-AssociateProducer,-,制作人助理,Productor Asociado,Producteur associé,Produttore associato,Stellvertretender Produzent,Помощник продюсера,Associate Producer
Credits-Lbl-GamesTester,-,游戏测试,Control de Calidad,Testeurs du jeu,Tester,Spieletester,Тестировщик игры,Games Tester
Credits-Lbl-SeniorDesigner,-,高级设计师,Diseñador Senior,Designer principal,Designer senior,Leitung Design,Старший дизайнер,Senior Designer
Credits-Lbl-Editor,-,编辑,Editor,Éditeur,Editor,Editor,Редактор,Editor
Credits-Lbl-ProductMarketingManager,-,产品营销经理,Gerente de Márketing de Producto,Gestionnaire marketing,Gestione marketing,Manager Produktmarketing,Менеджер по маркетингу продукции,Product Marketing Manager
Credits-Lbl-SeniorDirectorProduction,-,高级生产总监,Director de Producción Senior,Directeur de production principal,Direttore di produzione senior,Leitung Produktionsdirektion,Старший производственный директор,Senior Director of Production
Credits-Lbl-SeniorProducer,-,高级制作人,Productor Senior,Producteur principal,Produttore senior,Leitung Produktion,Старший продюсер,Senior Producer
Credits-Lbl-MarketingEventsProducer,-,营销和事件制作人,Productor de Márketing y Eventos,Producteur marketing et événements,Produttore marketing ed eventi,Produktion Marketing und Events,Продюсер по маркетингу и мероприятиям,Marketing and Events Producer
Credits-Lbl-QAManager,-,品控经理,Gerente de Control de Calidad,Responsable AQ,Gestione controllo qualità,Qualitätsmanagement,Руководитель контроля качества,QA Manager
Credits-Lbl-ProductionAssistant,-,产品助理,Asistente de Producción,Assistant de production,Assistente di produzione,Produktionsassistenz,Ассистент продюсера,Production Assistant
Credits-Lbl-SeniorDeveloper,-,高级开发者,Desarrollador Senior,Développeur principal,Sviluppatore senior,Leitung Entwicklung,Старший разработчик,Senior Developer
Credits-Lbl-Writer,-,作者,Escritor,Scénariste,Sceneggiatore,Autor,Писатель,Writer
Credits-Lbl-SeniorManagerDeveloperRelations,-,高级开发经理,Gerente Senior de Relaciones con Desarrolladores,Gestionnaire principal des relations avec les développeurs,Gestione relazioni con gli sviluppatori,Leitendes Management Developer Relations,Старший руководитель по связи с разработчиками,Senior Manager Developer Relations
Credits-Lbl-SpecialThanks,-,特别感谢,Agradecimientos Especiales,Remerciements,Ringraziamenti speciali,Besondere Danksagung,Особая благодарность,Special Thanks
Credits-Lbl-AdditionalThanks,-,"以及在开发过程中无时无刻给予我们支持和帮助的家人与朋友。

感谢大家。","Para todos nuestros familiares y amigos en todas partes que nos han ayudado y apoyado durante el desarrollo de este proyecto. 
Muchas gracias a todos.","À toutes nos familles et nos amis à travers le monde qui nous ont apporté leur soutien et leur aide tout au long de l'élaboration de ce projet.
 
 Merci à vous tous.","E per i nostri amici e familiari che ci hanno dato tutto il sostegno possibile durante la creazione di questo progetto.

Grazie a tutti.","Und unseren Familien und Freunden überall auf der Welt, die uns mit ihrer Hilfe und Unterstützung die Umsetzung dieses Projekts ermöglicht haben.

Vielen Dank euch allen!","Также благодарим всех наших родных и друзей за всемерную поддержку и помощь во время разработки этого проекта.

Спасибо вам всем!","And for all our family and friends everywhere who gave us all the support and help in the world during the development of this project.

Thank you all."
Credits-Lbl-ThanksForPlaying,-,感谢游玩！,¡Gracias por jugar!,Merci d'avoir joué.,Dalla A alla Z.,Danke für's Spielen,Спасибо за игру,Thanks for playing!
-,-,-,-,-,-,-,-,-
Tomox,Tomox,小蜜蜂,Tomox,Tomox,Tomox,Tomox,Tomox,Tomox
Rise,Rise,莱兹,Rise,Rise,Rise,Rise,Rise,Rise
Shine,Shine,闪恩,Shine,Shine,Shine,Shine,Shine,Shine
Legendary Warrior,Legendary Warrior,传奇战士,Guerrero Legendario,Guerrier légendaire,Guerriero Leggendario,Legendäre Krieger,легендарный воин,Legendary Warrior
MegaBadass,MegaBadass,超级坏蛋,Megamalote,Grodur,Spaccadibrutto,Megakrass,Мегакрутыша,MegaBadass
